YEAR,YEAR_MONTH,REGION_NAME,BNF_CHEMICAL_SUBSTANCE,ITEMS,COST
2023,202306,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,418619,656976.6
2023,202306,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,40,57493.78
2023,202306,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,41706,112279.07
2023,202306,NORTH EAST AND YORKSHIRE,Trimipramine maleate,221,63582.09
2023,202306,NORTH EAST AND YORKSHIRE,Tryptophan,8,258.0
2023,202306,NORTH EAST AND YORKSHIRE,Venlafaxine,86044,633794.83
2023,202306,NORTH EAST AND YORKSHIRE,Vortioxetine,4979,102347.19
2023,202306,NORTH WEST,Agomelatine,174,3095.05
2023,202306,NORTH WEST,Amitriptyline hydrochloride,178105,266206.18
2023,202306,NORTH WEST,Citalopram hydrobromide,152923,251241.11
2023,202306,NORTH WEST,Citalopram hydrochloride,814,17085.52
2023,202306,NORTH WEST,Clomipramine hydrochloride,2896,43491.39
2023,202306,NORTH WEST,Dosulepin hydrochloride,4398,62783.09
2023,202306,NORTH WEST,Doxepin,164,36843.15
2023,202306,NORTH WEST,Duloxetine hydrochloride,52282,222469.74
2023,202306,NORTH WEST,Escitalopram,19860,35673.39
2023,202306,NORTH WEST,Fluoxetine hydrochloride,91065,285645.15
2023,202306,NORTH WEST,Flupentixol hydrochloride,1438,4218.77
2023,202306,NORTH WEST,Fluvoxamine maleate,247,4996.41
2023,202306,NORTH WEST,Imipramine hydrochloride,988,5388.95
2023,202306,NORTH WEST,Lofepramine hydrochloride,1228,18513.76
2023,202306,NORTH WEST,Mianserin hydrochloride,10,603.86
2023,202306,NORTH WEST,Mirtazapine,182321,198167.36
2023,202306,NORTH WEST,Moclobemide,73,1577.56
2023,202306,NORTH WEST,Nortriptyline,12721,52589.5
2023,202306,NORTH WEST,Paroxetine hydrochloride,16914,46647.9
2023,202306,NORTH WEST,Phenelzine sulfate,27,3606.0
2023,202306,NORTH WEST,Reboxetine,267,4108.03
2023,202306,NORTH WEST,Sertraline hydrochloride,305222,497266.3
2023,202306,NORTH WEST,Tranylcypromine sulfate,17,32312.67
2023,202306,NORTH WEST,Trazodone hydrochloride,17333,79809.05
2023,202306,NORTH WEST,Trimipramine maleate,123,46334.88
2023,202306,NORTH WEST,Tryptophan,8,1523.24
2023,202306,NORTH WEST,Venlafaxine,76908,570855.71
2023,202306,NORTH WEST,Vortioxetine,4200,92745.18
2023,202306,SOUTH EAST,Agomelatine,705,15608.03
2023,202306,SOUTH EAST,Amitriptyline hydrochloride,153542,265279.62
2023,202306,SOUTH EAST,Citalopram hydrobromide,149849,282754.61
2023,202306,SOUTH EAST,Citalopram hydrochloride,929,19766.88
2023,202306,SOUTH EAST,Clomipramine hydrochloride,2525,39346.01
2023,202306,SOUTH EAST,Dosulepin hydrochloride,4357,65422.01
2023,202306,SOUTH EAST,Doxepin,185,47362.32
2023,202306,SOUTH EAST,Duloxetine hydrochloride,39291,183740.69
2023,202306,SOUTH EAST,Escitalopram,29080,58061.64
2023,202306,SOUTH EAST,Fluoxetine hydrochloride,73401,274656.7
2023,202306,SOUTH EAST,Flupentixol hydrochloride,1109,3582.1
2023,202306,SOUTH EAST,Fluvoxamine maleate,263,6391.43
2023,202306,SOUTH EAST,Imipramine hydrochloride,1506,14311.49
2023,202306,SOUTH EAST,Isocarboxazid,9,4555.43
2023,202306,SOUTH EAST,Lofepramine hydrochloride,1057,17221.01
2023,202306,SOUTH EAST,Mianserin hydrochloride,15,1179.78
2023,202306,SOUTH EAST,Mirtazapine,124937,157451.87
2023,202306,SOUTH EAST,Moclobemide,100,2000.0
2023,202306,SOUTH EAST,Nortriptyline,9983,45453.83
2023,202306,SOUTH EAST,Oxitriptan,1,767.52
2023,202306,SOUTH EAST,Paroxetine hydrochloride,12961,43483.29
2023,202306,SOUTH EAST,Phenelzine sulfate,71,10806.0
2023,202306,SOUTH EAST,Reboxetine,268,5263.93
2023,202306,SOUTH EAST,Sertraline hydrochloride,246153,503057.25
2023,202306,SOUTH EAST,Tranylcypromine sulfate,88,148936.08
2023,202306,SOUTH EAST,Trazodone hydrochloride,13761,50162.64
2023,202306,SOUTH EAST,Trimipramine maleate,285,126499.17
2023,202306,SOUTH EAST,Tryptophan,6,3068.26
2023,202306,SOUTH EAST,Venlafaxine,64451,586232.45
2023,202306,SOUTH EAST,Vortioxetine,6165,158009.94
2023,202306,SOUTH WEST,Agomelatine,228,5469.81
2023,202306,SOUTH WEST,Amitriptyline hydrochloride,138837,228190.42
2023,202306,SOUTH WEST,Citalopram hydrobromide,117615,212595.99
2023,202306,SOUTH WEST,Citalopram hydrochloride,572,11449.76
2023,202306,SOUTH WEST,Clomipramine hydrochloride,1753,27000.53
2023,202306,SOUTH WEST,Dosulepin hydrochloride,2968,47091.03
2023,202306,SOUTH WEST,Doxepin,192,35589.26
2023,202306,SOUTH WEST,Duloxetine hydrochloride,31182,134235.24
2023,202306,SOUTH WEST,Escitalopram,16186,31057.52
2023,202306,SOUTH WEST,Fluoxetine hydrochloride,54316,182262.98
2023,202306,SOUTH WEST,Flupentixol hydrochloride,1033,3034.75
2023,202306,SOUTH WEST,Fluvoxamine maleate,173,3765.05
2023,202306,SOUTH WEST,Imipramine hydrochloride,1070,4251.06
2023,202306,SOUTH WEST,Isocarboxazid,37,8983.63
2023,202306,SOUTH WEST,Lofepramine hydrochloride,1117,16516.88
2023,202306,SOUTH WEST,Mianserin hydrochloride,10,780.72
2023,202306,SOUTH WEST,Mirtazapine,103590,120250.96
2023,202306,SOUTH WEST,Moclobemide,97,2152.76
2023,202306,SOUTH WEST,Nortriptyline,5993,20569.75
2023,202306,SOUTH WEST,Paroxetine hydrochloride,9981,31680.77
2023,202306,SOUTH WEST,Phenelzine sulfate,50,6290.52
2023,202306,SOUTH WEST,Reboxetine,232,3457.96
2023,202306,SOUTH WEST,Sertraline hydrochloride,172034,321221.04
2023,202306,SOUTH WEST,Tranylcypromine sulfate,49,101202.27
2023,202306,SOUTH WEST,Trazodone hydrochloride,8838,32338.72
2023,202306,SOUTH WEST,Trimipramine maleate,122,43118.59
2023,202306,SOUTH WEST,Tryptophan,6,470.4
2023,202306,SOUTH WEST,Venlafaxine,52175,411622.12
2023,202306,SOUTH WEST,Vortioxetine,1624,39336.66
2023,202307,EAST OF ENGLAND,Agomelatine,155,3640.27
2023,202307,EAST OF ENGLAND,Amitriptyline hydrochloride,157475,224947.79
2023,202307,EAST OF ENGLAND,Citalopram hydrobromide,156236,212649.3
2023,202307,EAST OF ENGLAND,Citalopram hydrochloride,813,11478.03
2023,202307,EAST OF ENGLAND,Clomipramine hydrochloride,2750,32435.41
2023,202307,EAST OF ENGLAND,Dosulepin hydrochloride,3484,41948.26
2023,202307,EAST OF ENGLAND,Doxepin,159,35735.22
2023,202307,EAST OF ENGLAND,Duloxetine hydrochloride,30168,101866.61
2023,202307,EAST OF ENGLAND,Escitalopram,16709,26260.42
2023,202307,EAST OF ENGLAND,Fluoxetine hydrochloride,66982,212302.47
2023,202307,EAST OF ENGLAND,Flupentixol hydrochloride,1518,4319.38
2023,202307,EAST OF ENGLAND,Fluvoxamine maleate,191,3634.94
2023,202307,EAST OF ENGLAND,Imipramine hydrochloride,985,5999.69
2023,202307,EAST OF ENGLAND,Isocarboxazid,21,10441.76
2023,202307,EAST OF ENGLAND,Lofepramine hydrochloride,1110,15662.72
2023,202307,EAST OF ENGLAND,Mianserin hydrochloride,9,372.14
2023,202307,EAST OF ENGLAND,Mirtazapine,99608,105004.23
2023,202307,EAST OF ENGLAND,Moclobemide,91,2041.97
2023,202307,EAST OF ENGLAND,Nortriptyline,8845,32341.71
2023,202307,EAST OF ENGLAND,Paroxetine hydrochloride,13061,36808.24
2023,202307,EAST OF ENGLAND,Phenelzine sulfate,66,6825.6
2023,202307,EAST OF ENGLAND,Reboxetine,175,3362.43
2023,202307,EAST OF ENGLAND,Sertraline hydrochloride,206646,355329.66
2023,202307,EAST OF ENGLAND,Tranylcypromine sulfate,27,31898.39
2023,202307,EAST OF ENGLAND,Trazodone hydrochloride,7680,30776.79
2023,202307,EAST OF ENGLAND,Trimipramine maleate,139,55775.55
2023,202307,EAST OF ENGLAND,Tryptophan,5,1997.82
2023,202307,EAST OF ENGLAND,Venlafaxine,64041,404533.15
2023,202307,EAST OF ENGLAND,Vortioxetine,3341,82586.79
2023,202307,LONDON,Agomelatine,439,10497.8
2023,202307,LONDON,Amitriptyline hydrochloride,132971,180204.73
2023,202307,LONDON,Citalopram hydrobromide,128285,187009.09
2023,202307,LONDON,Citalopram hydrochloride,525,7858.51
2023,202307,LONDON,Clomipramine hydrochloride,1998,27814.01
2023,202307,LONDON,Dosulepin hydrochloride,2953,34318.83
2023,202307,LONDON,Doxepin,183,38973.79
2023,202307,LONDON,Duloxetine hydrochloride,30680,95143.81
2023,202307,LONDON,Escitalopram,20041,38763.84
2023,202307,LONDON,Fluoxetine hydrochloride,62588,196001.68
2023,202307,LONDON,Flupentixol hydrochloride,919,2381.24
2023,202307,LONDON,Fluvoxamine maleate,248,6125.83
2023,202307,LONDON,Imipramine hydrochloride,889,3827.62
2023,202307,LONDON,Isocarboxazid,23,5940.12
2023,202307,LONDON,Lofepramine hydrochloride,1214,17026.0
2023,202307,LONDON,Mianserin hydrochloride,4,273.2
2023,202307,LONDON,Mirtazapine,123566,122074.46
2023,202307,LONDON,Moclobemide,93,1569.46
2023,202307,LONDON,Nortriptyline,9302,31637.66
2023,202307,LONDON,Oxitriptan,1,25.11
2023,202307,LONDON,Paroxetine hydrochloride,13056,37446.26
2023,202307,LONDON,Phenelzine sulfate,42,6475.71
2023,202307,LONDON,Reboxetine,147,2715.12
2023,202307,LONDON,Sertraline hydrochloride,227140,418152.44
2023,202307,LONDON,Tranylcypromine sulfate,46,65211.63
2023,202307,LONDON,Trazodone hydrochloride,6606,23787.4
2023,202307,LONDON,Trimipramine maleate,247,110961.89
2023,202307,LONDON,Tryptophan,11,896.0
2023,202307,LONDON,Venlafaxine,50799,363410.15
2023,202307,LONDON,Vortioxetine,3386,93380.76
2023,202307,MIDLANDS,Agomelatine,300,7708.53
2023,202307,MIDLANDS,Amitriptyline hydrochloride,257643,382588.58
2023,202307,MIDLANDS,Citalopram hydrobromide,218987,320978.31
2023,202307,MIDLANDS,Citalopram hydrochloride,1178,16733.62
2023,202307,MIDLANDS,Clomipramine hydrochloride,3321,47304.68
2023,202307,MIDLANDS,Dosulepin hydrochloride,5752,74597.81
2023,202307,MIDLANDS,Doxepin,223,40323.29
2023,202307,MIDLANDS,Duloxetine hydrochloride,59859,210193.87
2023,202307,MIDLANDS,Escitalopram,25900,42489.37
2023,202307,MIDLANDS,Fluoxetine hydrochloride,116865,358006.81
2023,202307,MIDLANDS,Flupentixol hydrochloride,2245,6645.11
2023,202307,MIDLANDS,Fluvoxamine maleate,346,7259.3
2023,202307,MIDLANDS,Imipramine hydrochloride,1898,11375.55
2023,202307,MIDLANDS,Isocarboxazid,22,8288.81
2023,202307,MIDLANDS,Lofepramine hydrochloride,2316,42417.17
2023,202307,MIDLANDS,Mianserin hydrochloride,13,1328.91
2023,202307,MIDLANDS,Mirtazapine,178772,200297.21
2023,202307,MIDLANDS,Moclobemide,125,2659.66
2023,202307,MIDLANDS,Nortriptyline,12625,49528.14
2023,202307,MIDLANDS,Oxitriptan,3,90.4
2023,202307,MIDLANDS,Paroxetine hydrochloride,19983,57462.06
2023,202307,MIDLANDS,Phenelzine sulfate,55,5830.8
2023,202307,MIDLANDS,Reboxetine,278,4794.65
2023,202307,MIDLANDS,Sertraline hydrochloride,371147,630298.72
2023,202307,MIDLANDS,Tranylcypromine sulfate,68,70099.28
2023,202307,MIDLANDS,Trazodone hydrochloride,12548,50537.15
2023,202307,MIDLANDS,Trimipramine maleate,160,69377.72
2023,202307,MIDLANDS,Tryptophan,15,1064.0
2023,202307,MIDLANDS,Venlafaxine,88538,658524.27
2023,202307,MIDLANDS,Vortioxetine,5031,121091.85
2023,202307,NORTH EAST AND YORKSHIRE,Agomelatine,460,6944.33
2023,202307,NORTH EAST AND YORKSHIRE,Amitriptyline hydrochloride,285982,395271.75
2023,202307,NORTH EAST AND YORKSHIRE,Citalopram hydrobromide,219440,302349.36
2023,202307,NORTH EAST AND YORKSHIRE,Citalopram hydrochloride,900,12791.5
2023,202307,NORTH EAST AND YORKSHIRE,Clomipramine hydrochloride,3594,44073.59
2023,202307,NORTH EAST AND YORKSHIRE,Dosulepin hydrochloride,4898,56371.53
2023,202307,NORTH EAST AND YORKSHIRE,Doxepin,326,65769.14
2023,202307,NORTH EAST AND YORKSHIRE,Duloxetine hydrochloride,80896,239861.88
2023,202307,NORTH EAST AND YORKSHIRE,Escitalopram,22937,35567.23
2023,202307,NORTH EAST AND YORKSHIRE,Fluoxetine hydrochloride,154782,395832.39
2023,202307,NORTH EAST AND YORKSHIRE,Flupentixol hydrochloride,2299,5990.65
2023,202307,NORTH EAST AND YORKSHIRE,Fluvoxamine maleate,362,6856.14
2023,202307,NORTH EAST AND YORKSHIRE,Imipramine hydrochloride,1723,9086.68
2023,202307,NORTH EAST AND YORKSHIRE,Isocarboxazid,5,2192.1
2023,202307,NORTH EAST AND YORKSHIRE,Lofepramine hydrochloride,2740,39553.98
2023,202307,NORTH EAST AND YORKSHIRE,Mianserin hydrochloride,11,671.86
2023,202307,NORTH EAST AND YORKSHIRE,Mirtazapine,219509,209374.75
2023,202307,NORTH EAST AND YORKSHIRE,Moclobemide,136,2406.82
2023,202307,NORTH EAST AND YORKSHIRE,Nortriptyline,13842,43783.25
2023,202307,NORTH EAST AND YORKSHIRE,Oxitriptan,1,19.75
2023,202307,NORTH EAST AND YORKSHIRE,Paroxetine hydrochloride,20390,50758.76
2023,202307,NORTH EAST AND YORKSHIRE,Phenelzine sulfate,61,6534.18
2023,202307,NORTH EAST AND YORKSHIRE,Reboxetine,479,6923.39
2023,202307,NORTH EAST AND YORKSHIRE,Sertraline hydrochloride,408087,620403.8
2023,202307,NORTH EAST AND YORKSHIRE,Tranylcypromine sulfate,46,54388.98
2023,202307,NORTH EAST AND YORKSHIRE,Trazodone hydrochloride,40299,103467.62
2023,202307,NORTH EAST AND YORKSHIRE,Trimipramine maleate,246,77994.75
2023,202307,NORTH EAST AND YORKSHIRE,Tryptophan,18,3675.34
2023,202307,NORTH EAST AND YORKSHIRE,Venlafaxine,84546,559578.86
2023,202307,NORTH EAST AND YORKSHIRE,Vortioxetine,4758,95514.21
2023,202307,NORTH WEST,Agomelatine,176,3316.8
2023,202307,NORTH WEST,Amitriptyline hydrochloride,173460,250477.32
2023,202307,NORTH WEST,Citalopram hydrobromide,148752,208849.88
2023,202307,NORTH WEST,Citalopram hydrochloride,754,10647.84
2023,202307,NORTH WEST,Clomipramine hydrochloride,2845,39250.6
2023,202307,NORTH WEST,Dosulepin hydrochloride,4246,53912.02
2023,202307,NORTH WEST,Doxepin,154,33947.96
2023,202307,NORTH WEST,Duloxetine hydrochloride,51603,174316.08
2023,202307,NORTH WEST,Escitalopram,19746,31941.96
2023,202307,NORTH WEST,Fluoxetine hydrochloride,88607,256395.17
2023,202307,NORTH WEST,Flupentixol hydrochloride,1436,4279.72
2023,202307,NORTH WEST,Fluvoxamine maleate,200,3867.33
2023,202307,NORTH WEST,Imipramine hydrochloride,953,4670.72
2023,202307,NORTH WEST,Isocarboxazid,2,2740.1
2023,202307,NORTH WEST,Lofepramine hydrochloride,1171,19217.32
2023,202307,NORTH WEST,Mianserin hydrochloride,7,357.0
2023,202307,NORTH WEST,Mirtazapine,178422,179442.24
2023,202307,NORTH WEST,Moclobemide,58,1280.75
2023,202307,NORTH WEST,Nortriptyline,12449,48615.06
2023,202307,NORTH WEST,Paroxetine hydrochloride,16478,44601.4
2023,202307,NORTH WEST,Phenelzine sulfate,39,8104.19
2023,202307,NORTH WEST,Reboxetine,251,4011.0
2023,202307,NORTH WEST,Sertraline hydrochloride,298590,466289.24
2023,202307,NORTH WEST,Tranylcypromine sulfate,13,20839.79
2023,202307,NORTH WEST,Trazodone hydrochloride,16715,70480.73
2023,202307,NORTH WEST,Trimipramine maleate,121,48031.95
2023,202307,NORTH WEST,Tryptophan,5,1153.55
2023,202307,NORTH WEST,Venlafaxine,74816,504625.7
2023,202307,NORTH WEST,Vortioxetine,4158,92640.24
2023,202307,SOUTH EAST,Agomelatine,667,14452.08
2023,202307,SOUTH EAST,Amitriptyline hydrochloride,149839,248995.5
2023,202307,SOUTH EAST,Citalopram hydrobromide,145809,235739.34
2023,202307,SOUTH EAST,Citalopram hydrochloride,929,13646.04
2023,202307,SOUTH EAST,Clomipramine hydrochloride,2445,36190.45
2023,202307,SOUTH EAST,Dosulepin hydrochloride,4113,56046.89
2023,202307,SOUTH EAST,Doxepin,153,37078.95
2023,202307,SOUTH EAST,Duloxetine hydrochloride,38630,147747.72
2023,202307,SOUTH EAST,Escitalopram,28772,51278.43
2023,202307,SOUTH EAST,Fluoxetine hydrochloride,71274,244522.93
2023,202307,SOUTH EAST,Flupentixol hydrochloride,1069,3515.3
2023,202307,SOUTH EAST,Fluvoxamine maleate,212,5007.17
2023,202307,SOUTH EAST,Imipramine hydrochloride,1379,7718.15
2023,202307,SOUTH EAST,Isocarboxazid,12,4829.44
2023,202307,SOUTH EAST,Lofepramine hydrochloride,1023,17763.65
2023,202307,SOUTH EAST,Mianserin hydrochloride,19,1091.78
2023,202307,SOUTH EAST,Mirtazapine,121699,140933.25
2023,202307,SOUTH EAST,Moclobemide,133,2847.69
2023,202307,SOUTH EAST,Nortriptyline,9877,43113.9
2023,202307,SOUTH EAST,Paroxetine hydrochloride,12688,40462.39
2023,202307,SOUTH EAST,Phenelzine sulfate,72,11852.4
2023,202307,SOUTH EAST,Reboxetine,232,4090.49
2023,202307,SOUTH EAST,Sertraline hydrochloride,241213,479787.43
2023,202307,SOUTH EAST,Tranylcypromine sulfate,80,115962.45
2023,202307,SOUTH EAST,Trazodone hydrochloride,13265,48438.18
2023,202307,SOUTH EAST,Trimipramine maleate,283,120964.04
2023,202307,SOUTH EAST,Tryptophan,11,1048.5
2023,202307,SOUTH EAST,Venlafaxine,63351,520126.17
2023,202307,SOUTH EAST,Vortioxetine,5924,154399.41
2023,202307,SOUTH WEST,Agomelatine,233,5525.68
2023,202307,SOUTH WEST,Amitriptyline hydrochloride,135042,215483.92
2023,202307,SOUTH WEST,Citalopram hydrobromide,114929,177619.22
2023,202307,SOUTH WEST,Citalopram hydrochloride,570,8113.32
2023,202307,SOUTH WEST,Clomipramine hydrochloride,1693,24154.52
2023,202307,SOUTH WEST,Dosulepin hydrochloride,2863,37899.19
2023,202307,SOUTH WEST,Doxepin,183,35322.44
2023,202307,SOUTH WEST,Duloxetine hydrochloride,30815,104938.13
2023,202307,SOUTH WEST,Escitalopram,16045,27153.86
2023,202307,SOUTH WEST,Fluoxetine hydrochloride,52844,162727.38
2023,202307,SOUTH WEST,Flupentixol hydrochloride,964,3007.07
2023,202307,SOUTH WEST,Fluvoxamine maleate,146,3429.39
2023,202307,SOUTH WEST,Imipramine hydrochloride,1076,4052.76
2023,202307,SOUTH WEST,Isocarboxazid,41,10921.25
2023,202307,SOUTH WEST,Lofepramine hydrochloride,1144,19433.5
2023,202307,SOUTH WEST,Mianserin hydrochloride,11,786.8
2023,202307,SOUTH WEST,Mirtazapine,100271,110279.25
2023,202307,SOUTH WEST,Moclobemide,94,2036.08
2023,202307,SOUTH WEST,Nortriptyline,5929,16954.47
2023,202307,SOUTH WEST,Paroxetine hydrochloride,9649,29830.65
2023,202307,SOUTH WEST,Phenelzine sulfate,43,6848.64
2023,202307,SOUTH WEST,Reboxetine,238,3824.85
2023,202307,SOUTH WEST,Sertraline hydrochloride,168669,305141.34
2023,202307,SOUTH WEST,Tranylcypromine sulfate,42,67361.46
2023,202307,SOUTH WEST,Trazodone hydrochloride,8456,30372.73
2023,202307,SOUTH WEST,Trimipramine maleate,107,40288.83
2023,202307,SOUTH WEST,Tryptophan,1,418.5
2023,202307,SOUTH WEST,Venlafaxine,51087,358590.47
2023,202307,SOUTH WEST,Vortioxetine,1646,42669.0
2023,202308,EAST OF ENGLAND,Agomelatine,156,3370.81
2023,202308,EAST OF ENGLAND,Amitriptyline hydrochloride,161518,229823.29
2023,202308,EAST OF ENGLAND,Citalopram hydrobromide,157534,214038.92
2023,202308,EAST OF ENGLAND,Citalopram hydrochloride,837,11860.77
2023,202308,EAST OF ENGLAND,Clomipramine hydrochloride,2765,32397.58
2023,202308,EAST OF ENGLAND,Dosulepin hydrochloride,3579,43062.45
2023,202308,EAST OF ENGLAND,Doxepin,138,30862.43
2023,202308,EAST OF ENGLAND,Duloxetine hydrochloride,30822,102706.7
2023,202308,EAST OF ENGLAND,Escitalopram,16998,27012.71
2023,202308,EAST OF ENGLAND,Fluoxetine hydrochloride,67847,217057.42
2023,202308,EAST OF ENGLAND,Flupentixol hydrochloride,1518,4253.81
2023,202308,EAST OF ENGLAND,Fluvoxamine maleate,154,3440.6
2023,202308,EAST OF ENGLAND,Imipramine hydrochloride,989,6310.55
2023,202308,EAST OF ENGLAND,Isocarboxazid,16,7398.29
2023,202308,EAST OF ENGLAND,Lofepramine hydrochloride,1108,15006.09
2023,202308,EAST OF ENGLAND,Mianserin hydrochloride,10,466.81
2023,202308,EAST OF ENGLAND,Mirtazapine,102924,106063.99
2023,202308,EAST OF ENGLAND,Moclobemide,95,1892.82
2023,202308,EAST OF ENGLAND,Nortriptyline,9096,34791.21
2023,202308,EAST OF ENGLAND,Paroxetine hydrochloride,13155,36183.34
2023,202308,EAST OF ENGLAND,Phenelzine sulfate,68,8006.5
2023,202308,EAST OF ENGLAND,Reboxetine,186,3480.33
2023,202308,EAST OF ENGLAND,Sertraline hydrochloride,208995,359731.67
2023,202308,EAST OF ENGLAND,Tranylcypromine sulfate,18,27529.5
2023,202308,EAST OF ENGLAND,Trazodone hydrochloride,7979,38192.23
2023,202308,EAST OF ENGLAND,Trimipramine maleate,147,60046.17
2023,202308,EAST OF ENGLAND,Tryptophan,5,1184.44
2023,202308,EAST OF ENGLAND,Venlafaxine,65775,420841.81
2023,202308,EAST OF ENGLAND,Vortioxetine,3375,82596.69
2023,202308,LONDON,Agomelatine,412,9552.43
2023,202308,LONDON,Amitriptyline hydrochloride,135168,183769.51
2023,202308,LONDON,Citalopram hydrobromide,128519,186024.99
2023,202308,LONDON,Citalopram hydrochloride,558,8292.15
2023,202308,LONDON,Clomipramine hydrochloride,2083,27390.73
2023,202308,LONDON,Dosulepin hydrochloride,3182,36551.06
2023,202308,LONDON,Doxepin,173,31904.5
2023,202308,LONDON,Duloxetine hydrochloride,31081,95621.07
2023,202308,LONDON,Escitalopram,19962,37425.83
2023,202308,LONDON,Fluoxetine hydrochloride,62906,196388.13
2023,202308,LONDON,Flupentixol hydrochloride,964,2510.01
2023,202308,LONDON,Fluvoxamine maleate,246,5344.43
2023,202308,LONDON,Imipramine hydrochloride,887,3539.62
2023,202308,LONDON,Isocarboxazid,18,4932.16
2023,202308,LONDON,Lofepramine hydrochloride,1203,16079.5
2023,202308,LONDON,Mianserin hydrochloride,10,431.4
2023,202308,LONDON,Mirtazapine,125516,124783.69
2023,202308,LONDON,Moclobemide,80,1571.6
2023,202308,LONDON,Nortriptyline,9440,33782.72
2023,202308,LONDON,Oxitriptan,2,76.45
2023,202308,LONDON,Paroxetine hydrochloride,12599,36156.26
2023,202308,LONDON,Phenelzine sulfate,58,8741.22
2023,202308,LONDON,Reboxetine,168,2985.22
2023,202308,LONDON,Sertraline hydrochloride,228850,420862.23
2023,202308,LONDON,Tranylcypromine sulfate,52,70459.41
2023,202308,LONDON,Trazodone hydrochloride,6860,25549.18
2023,202308,LONDON,Trimipramine maleate,263,117381.31
2023,202308,LONDON,Tryptophan,7,602.0
2023,202308,LONDON,Venlafaxine,50962,359385.01
2023,202308,LONDON,Vortioxetine,3501,96119.1
2023,202308,MIDLANDS,Agomelatine,287,7000.28
2023,202308,MIDLANDS,Amitriptyline hydrochloride,265596,399213.64
2023,202308,MIDLANDS,Citalopram hydrobromide,223434,326503.66
2023,202308,MIDLANDS,Citalopram hydrochloride,1304,18142.5
2023,202308,MIDLANDS,Clomipramine hydrochloride,3490,48956.65
2023,202308,MIDLANDS,Dosulepin hydrochloride,5821,75395.57
2023,202308,MIDLANDS,Doxepin,261,47254.39
2023,202308,MIDLANDS,Duloxetine hydrochloride,62783,218931.41
2023,202308,MIDLANDS,Escitalopram,26461,42779.01
2023,202308,MIDLANDS,Fluoxetine hydrochloride,118600,360356.58
